Groups:
c_DOUT[7..0] =, c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0],  hex

Data:
time unit: ns, o_sdi, o_sck, p_available, c_XCLK, c_PCLK, c_SCL, c_SDATA, c_HREF, c_DOUT[7..0], c_DOUT[7], c_DOUT[6], c_DOUT[5], c_DOUT[4], c_DOUT[3], c_DOUT[2], c_DOUT[1], c_DOUT[0], ASYNC_FIFO:fifo|d_available, ASYNC_FIFO:fifo|r_en, ASYNC_FIFO:fifo|w_en, LCD_SPI_CONTROLLER_RUBIK:lcd|LCD_SPI_MASTER_IMPROVED:spi|o_busy, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_DATA, LCD_SPI_CONTROLLER_RUBIK:lcd|current_state.c_GOTO11, LCD_SPI_CONTROLLER_RUBIK:lcd|rst_coord, 
0, X, X, X, X, X, X, X, X, XX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
40845, 0, 0, 0, 0, 0, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
40850, 1, 0, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
40855, 1, 0, 1, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
40860, 1, 1, 0, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
40865, 1, 1, 0, 1, 1, 1, 1, 1, C3, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 
40870, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
40875, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
40880, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
40885, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
40890, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40895, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40900, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40905, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40910, 0, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40915, 0, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40920, 0, 1, 0, 0, 0, 1, 1, 1, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
40925, 0, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40930, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40935, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40940, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40945, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40950, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40955, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40960, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
40965, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
40970, 1, 0, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
40975, 1, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
40980, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
40985, 1, 1, 0, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
40990, 1, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
40995, 1, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
41000, 1, 1, 0, 0, 0, 1, 1, 1, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
41005, 1, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41010, 1, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41015, 1, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41020, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41025, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41030, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41035, 0, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41040, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41045, 0, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41050, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41055, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41060, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41065, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41070, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41075, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41080, 0, 0, 1, 0, 0, 1, 1, 1, 81, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
41085, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41090, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41095, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41100, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41105, 0, 0, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41110, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41115, 0, 1, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41120, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
41125, 0, 0, 1, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41130, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41135, 0, 1, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41140, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41145, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41150, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41155, 0, 1, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41160, 0, 0, 1, 0, 0, 1, 1, 1, 81, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
41165, 0, 0, 1, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
41170, 0, 1, 1, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
41175, 0, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
41180, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41185, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41190, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41195, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41200, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41205, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41210, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41215, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
41220, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41225, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41230, 1, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41235, 1, 0, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41240, 1, 1, 0, 0, 0, 1, 1, 1, A1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
41245, 1, 1, 0, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41250, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41255, 0, 0, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41260, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41265, 0, 1, 0, 1, 1, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41270, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41275, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41280, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
41285, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41290, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41295, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
41300, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41305, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41310, 0, 0, 0, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41315, 0, 0, 0, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41320, 0, 1, 0, 0, 0, 1, 1, 1, C1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
41325, 0, 1, 0, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41330, 1, 0, 0, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41335, 1, 0, 0, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41340, 1, 1, 0, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41345, 1, 1, 0, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41350, 1, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41355, 1, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41360, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41365, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41370, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41375, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41380, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41385, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41390, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41395, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41400, 0, 0, 1, 0, 0, 1, 1, 1, C1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
41405, 0, 0, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41410, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41415, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41420, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41425, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41430, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41435, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41440, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
41445, 0, 0, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41450, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41455, 0, 1, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41460, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41465, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41470, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41475, 0, 1, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41480, 0, 0, 1, 0, 0, 1, 1, 1, C1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 
41485, 0, 0, 1, 0, 0, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41490, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41495, 0, 1, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 
41500, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
41505, 0, 0, 1, 1, 1, 1, 1, 1, C5, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
41510, 0, 1, 1, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 
41515, 0, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
41520, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41525, 0, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41530, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41535, 0, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
41540, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41545, 0, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41550, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41555, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41560, 0, 1, 0, 0, 0, 1, 1, 1, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
41565, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41570, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41575, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41580, 0, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41585, 0, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41590, 1, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41595, 1, 0, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41600, 1, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
41605, 1, 1, 0, 0, 0, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41610, 1, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41615, 1, 0, 1, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 
41620, 1, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41625, 1, 1, 0, 1, 1, 1, 1, 1, 19, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41630, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41635, 0, 0, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41640, 0, 1, 0, 0, 0, 1, 1, 1, 81, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 
41645, 0, 1, 0, 0, 0, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
41650, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41655, 0, 0, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41660, 0, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41665, 0, 1, 0, 1, 1, 1, 1, 1, 85, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
41670, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41675, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41680, 1, 0, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41685, 1, 1, 0, 0, 0, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 
41690, 1, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41695, 1, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41700, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41705, 0, 0, 1, 1, 1, 1, 1, 1, 21, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41710, 0, 1, 1, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
41715, 0, 1, 1, 0, 0, 1, 1, 1, A5, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
